tour_id|tour_user_id|tour_name|tour_description|tour_starter_point|URL|tour_price|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
144 |69 |Vuelta Al Chelenko |  Recorre la Carretera Austral circundando el lago más grande Chile (Lago General Carrera).   Este viaje combina caminatas por bosques nativos, experiencias de naturaleza únicas y un contraste de paisajes sin igual.  Lagos, ríos glaciales y avistamiento de flora y fauna son algunos de los atractivos de este viaje, en definitiva un resumen de la Patagonia chilena en una semana.    |  Aeropuerto Balmaceda, Región de Aysén, Chile.   |vuelta-al-chelenko |900000 |900000 |2022-01-01 |2022-12-31 |2019-08-29 09:56:39 |2022-05-25 11:40:14 |7 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |900000 |900000 |48 |2 |2022-05-25 |Tour of Chelenko |auto |900000 |NULL |Español,Inglés |10:00 |100p-7days |0 |Aisén Del Gral. Carlos Ibáñez Del Campo |RUTA7 |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
145 |68 |Los Imperdibles de Santiago |  Descubre los lugares, las personas y las atracciones que definen el Centro de Santiago mientras te llevamos por la dolorosa historia política reciente que rodea el Golpe Militar del general Pinochet en 1973.   Visitarás sitios que son muy importantes para los chilenos, incluyendo un espectacular Centro Cultural.   Este tour te entregará nuevos conocimientos e inolvidables recuerdos de Santiago.   |  El punto de partida del tour es en la oficina de La Bicicleta Verde, Calle Loreto 6.    Empieza a las 2:30 PM hasta las 5:30 PM.       |los-imperdibles-de-santiago |25000 |12500 |2013-09-01 |2020-12-31 |2019-08-29 10:28:00 |2019-12-26 15:26:06 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |25000 |12500 |0 |1 |2019-10-23 |The Imperdibles of Santiago |auto |25000 |3 |Español |14:30 |100p-7days |0 |Metropolitana De Santiago |La Bicicleta Verde |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
146 |68 |En Bicicleta por la Ciudad de Santiago |  Hemos tomado las mejores partes de nuestro tour de la MAÑANA y la TARDE. Los hemos mezclado y reorganizado. Aquí está el mejor tour en bicicleta por la ciudad para conocer Santiago completamente en un solo día lleno de diversión. Olvídate de tratar de organizar tu itinerario diario porque lo hicimos por ti!  En esta aventura sobre ruedas vas a descubrir la cultura detrás de las bohemias calles de Bellavista. Seguido del sabor y los colores de los más famosos mercados de comida (los tres que existen). Te mostraremos nuestros  lugares favoritos para disfrutar una clásica comida Chilena.  Una vez que tu comida está completamente digerida vamos a visitar las maravillas de Santiago que ponen a la ciudad en la historia y los libros de viaje. Discutimos la importante historia reciente acerca del régimen de Pinochet afuera de La Moneda. Hacemos todo esto y aun queda tiempo para ver los principales sitios en el centro y disfrutar la vida en los parques.  Nuestros tours están diseñados para ser un crucero cultural sin bombardearte con información, fechas y datos irrelevantes. No te irás de este tour con un dolor de cabeza, sino que con una profunda comprensión de la city y la motivación de salir y descubrir más por ti mismo.   |  El punto de partir de este tour es en la oficina de La Bicicleta Verde, Loreto 6.   El tour empieza a las 9:30 de la mañana hasta las 6 de la tarde.     |en-bicicleta-por-la-ciudad-de-santiago |45000 |36000 |2013-09-01 |2020-06-30 |2019-08-29 10:44:20 |2019-10-23 17:04:09 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |45000 |36000 |0 |1 |2019-10-23 |Cycling through the City of Santiago |auto |45000 |NULL |Español |09:30 |100p-7days |0 |Metropolitana De Santiago |La Bicicleta Verde |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
147 |68 |Día Completo en Bicicleta por la Ciudad de Santiago |  Hemos tomado las mejores partes de nuestro tour de la MAÑANA y la TARDE. Los hemos mezclado y reorganizado. Aquí está el mejor tour en bicicleta por la ciudad para conocer Santiago completamente en un solo día lleno de diversión. Olvídate de tratar de organizar tu itinerario diario porque lo hicimos por ti!  En esta aventura sobre ruedas vas a descubrir la cultura detrás de las bohemias calles de Bellavista. Seguido del sabor y los colores de los más famosos mercados de comida (los tres que existen). Te mostraremos nuestros  lugares favoritos para disfrutar una clásica comida Chilena.  Una vez que tu comida está completamente digerida vamos a visitar las maravillas de Santiago que ponen a la ciudad en la historia y los libros de viaje. Discutimos la importante historia reciente acerca del régimen de Pinochet afuera de La Moneda. Hacemos todo esto y aun queda tiempo para ver los principales sitios en el centro y disfrutar la vida en los parques.  Nuestros tours están diseñados para ser un crucero cultural sin bombardearte con información, fechas y datos irrelevantes. No te irás de este tour con un dolor de cabeza, sino que con una profunda comprensión de la city y la motivación de salir y descubrir más por ti mismo.   |  El punto de partir de este tour es en la oficina de La Bicicleta Verde, Loreto 6.   El tour empieza a las 9:30 de la mañana hasta las 6 de la tarde.     |dia-completo-en-bicicleta-por-la-ciudad-de-santiago |45000 |36000 |2013-09-01 |2020-06-30 |2019-08-29 10:44:27 |2019-09-02 11:53:10 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |45000 |36000 |0 |1 |NULL |Full Day Cycling through the City of Santiago |auto |45000 |NULL |Español |08:00 |100p-7days |0 |Metropolitana De Santiago |La Bicicleta Verde |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
148 |68 |Tour en Bicicleta y Vino Valle del Maipo |  Pedalear a los pies de Los Andes, adentrarse al campo chileno, saborear la cultura vinícola de todo el Valle del Maipo; hay un oasis secreto en las afueras de Santiago y resulta que es también el viñedo más boutique de Chile.   Pedaleamos por el día o por la tarde a través de la viña más grande del mundo, terminando nuestros 9 kilómetros en una pintoresca Vinería boutique: William Fevre, famosa por su Cabernet Sauvignon, Carmenere, Pinot Noir, Chardonnay y Cabernet Franc.  Nuestra exclusiva experiencia vinícola, comienza en Las Majadas de Pirque. Este relajado paseo en bicicleta está situado en las afueras de la Urbanización de Santiago, haciendo esto pacífico y accesible al mismo tiempo.  En este suave paseo de 90 minutos, podrás ver más de 10 vinerías boutique y varios viñedos con más de 100 años de antigüedad, que hacen de este valle, un valle inolvidable.   Aprenderás que hay 3 factores que afectan a la producción de azúcar en las plantas: La luz del sol, la humedad y las condiciones del suelo. Aprenderás bastante sin ser intimidado por la cultura vinícola…100% prohibida.   Variadas historias, la calidad e importancia del vino serán el tema fundamental de este tour.   Tú, de vacaciones, pedaleando en una bicicleta verde, a través de un viñedo con Los imponentes Andes como fondo. Eso es suficiente para poner a cualquier persona celosa y también sirve como un increíble salvapantallas.   |  El punto de partida es en Las Majadas de Pirque. Puedes llegar a este lugar en metro (Bajar en las Mercedes ) + taxi o Uber, las bicicletas estarán esperando en la gran casona llamada Las Majadas.  TEMPORADA ALTA: Lunes-Viernes a las 9:00 am o 1:00pm  TEMPORADA BAJA: Lunes-Viernes a las 2:00pm   |tour-en-bicicleta-y-vino-valle-del-maipo |40000 |32000 |2013-09-01 |2020-06-30 |2019-08-29 11:38:04 |2019-10-23 17:03:54 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |40000 |32000 |6 |1 |2019-10-23 |Maipo Valley Bicycle and Wine Tour |auto |40000 |3 |Español |09:00 |100p-7days |0 |Metropolitana De Santiago |La Bicicleta Verde |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
149 |30 |Naturaleza Viva |  Este recorrido nos conecta con la naturaleza indómita existente en la zona, recorremos la selva Valdiviana, llegando hasta la Precordillera de los Andes, donde admiramos especies arbóreas milenarias, fauna y flora silvestre, atractivos naturales únicos como: Ojos del Huishue, Paso de la Mula, Lago Ranco, Lago Maihue junto con pequeños Trekking de baja complejidad.   |  Salidas desde lugar donde se encuentre hospedado en el radio urbano de Osorno.   Dias de operación: de Lunes a Domingo    |naturaleza-viva |72000 |72000 |2019-03-01 |2022-12-31 |2019-09-02 05:12:44 |2022-02-21 12:20:53 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |72000 |72000 |24 |2 |2019-10-24 |Living nature |auto |72000 |NULL |Español,Inglés |09:00 |100p-7days |0 |De Los Lagos |Turismo Rutas Verdes |Turismoi - E-Comerce |-1 |0 |0 |0 |0 |0 |2
150 |30 |Kayak en el Tercer Lago más Grande de Chile |  Una excursión en kayak por las aguas del Río Calcurrupe el cual nace en el Lago Maihue hasta llegar al tercer lago más grande de Chile, el Lago Ranco. Una flotada de 5 a 6 horas.   El momento propicio para conectarte con la naturaleza y conocer este destino desde otra perspectiva. Recorreremos hermosos lugares por agua y tierra,   Nos desplazaremos al destino Cuenca del Lago Ranco desde Osorno o Valdivia por 1 hora hasta llegar a este maravilloso lugar.   |  Lugar donde estes hospedado en el radio urbano de la ciudades de Osorno o Valdivia.   Dias de operación: de Lunes a Domingo    |kayak-en-el-tercer-lago-mas-grande-de-chile |77000 |77000 |2019-09-01 |2022-12-31 |2019-09-02 06:01:15 |2022-02-21 12:22:15 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |77000 |77000 |24 |2 |2019-10-24 |Kayaking in the Third Largest Lake in Chile |auto |77000 |NULL |Español,Inglés |09:00 |100p-7days |0 |De Los Ríos |Turismo Rutas Verdes |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
151 |30 |Aventuras en el Ranco |  Un paseo mágico para conocer todos los atractivos aledaños a la circunvalación del Lago Ranco, oportunidad única de adquirir artesanía y productos locales, poder conocer e interactuar con gente local, conocer sus costumbres, relatos e historias del lugar.   Conocerás en este excursión grandes afluentes de agua, los cuales incluso han sido escenario de competencias mundiales de clavados.  Nos trasladaremos desde Osorno o Valdivia al Destino Lago Ranco en un recorrido por caminos rurales que dura una hora aproximadamente.   |  Desde el lugar donde estes hospedado en el radio urbano de las ciudades de Osorno y Valdivia.   Dias de operación: de Lunes a Domingo    |aventuras-en-el-ranco |67000 |67000 |2019-03-01 |2022-12-31 |2019-09-02 06:13:48 |2022-02-21 12:23:22 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |67000 |67000 |24 |2 |2019-10-24 |Adventures in the Ranco |auto |67000 |NULL |Español,Inglés |09:00 |100p-7days |0 |De Los Ríos |Turismo Rutas Verdes |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
152 |30 |Isla Huapi |  Este full Day nos lleva a vivir una experiencia en Isla Huapi, donde conoceremos los atractivos naturales, tendremos la oportunidad de participar en talleres de diferentes actividades propias de la isla, almorzaremos un menú tradicional sureño, recibiremos valiosas enseñas sobre la cosmovisión Mapuche por parte de nuestro guía local.   Una mágica visita a un lugar cargado de historia, cultura y tradiciones ancestrales.  Oportunidad para compartir y conocer más de la vida en el Sur de Chile, particularmente en esta Isla habitada por comunidades Huilliches.    Podrás adquirir artesanías y productos elaborados en la Isla.   Navegaremos las aguas del Ranco y terminaremos con un City tour por la ciudad de Futrono.    |  Salidas desde el Lugar donde estés hospedados en el radio urbano de las ciudades de Osorno y Valdivia.    Dias de operación: de Lunes a Domingo    |isla-huapi |77000 |77000 |2019-03-01 |2022-12-31 |2019-09-02 06:51:25 |2022-02-21 12:24:37 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |77000 |77000 |24 |2 |2019-10-24 |Huapi Island |auto |77000 |NULL |Español,Inglés |07:30 |100p-7days |0 |De Los Ríos |Turismo Rutas Verdes |Turismoi - E-Comerce |4 |0 |0 |0 |0 |1 |0
153 |73 |Colores de Valparaíso |  Prepara tus sentidos para descubrir Valparaíso a través de sus tradiciones, expresiones artísticas e idiosincrasia.  Te acompañaremos en esta hermosa ciudad para que admires sus casas de múltiples colores, grandiosos murales e históricos funiculares en esta ciudad patrimonial  ¡Ven con nosotros a experimentar el sabor de la vida local chilena!   |  Plaza Aníbal Pinto.  Nos reuniremos al lado de la fuente Neptuno.   |colores-de-valparaiso |54000 |54000 |2019-09-03 |2021-12-31 |2019-09-02 16:10:08 |2019-12-30 09:32:29 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |54000 |54000 |48 |1 |2019-10-23 |Valparaíso colors |auto |54000 |4 |Español |12:15 |100p-7days |0 |Valparaíso |Valparaiso Urban Adventures |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
154 |30 |De Vuelta Al Origen en Cuyinco Domos |  Que no te encuentre Fiestas Patrias en tu ciudad. Viaja al Destino Lago Ranco con esta promoción imperdible. Aloja 4 días y paga sólo 3, además te regalamos un tour de día completo por los maravillosos atractivos del Ranco, imponentes caídas de agua, paisajes maravillosos y para terminar con una tarde termal en las Rústicas y naturales termas de Chihuio.   Promoción válida hasta el 22 de septiembre 2019.   Precio total de la promoción incluida dos personas $316.000.   |  Desde los aeropuertos o terminal de buses de Valdivia u Osorno.   También desde donde estes hospedado en el radio urbano de Valdivia u Osorno.   |de-vuelta-al-origen-en-cuyinco-domos |158000 |158000 |2019-09-03 |2020-12-31 |2019-09-03 10:11:32 |2019-10-24 13:14:22 |4 |3 |unpublished |lodge |NULL |Cuyinco Domos |0 |25 |0 |0 |0 |158000 |158000 |72 |2 |2019-10-24 |Back to Origin in Cuyinco Domes |auto |158000 |NULL |Español,Inglés |08:00 |100p-7days |0 |De Los Lagos |Turismo Rutas Verdes |Turismoi - E-Comerce |2 |0 |0 |0 |0 |0 |0
155 |76 |4d/3n Salar de Uyuni desde Atacama |   El Salar de Uyuni es una belleza que cuenta con paisajes increibles, un lugar que invita a entrar en contacto con  la naturaleza, rodeado de montañas y volcanes que alcanzan los 5.000 msnm.    Por las características del paisaje, es un lugar ideal para los apasionados a la fotografía, donde podrán registrar imágenes de las más diversas, dejando lugar a la creatividad. Pareciera que se tratara de un espejo que, tal como se puede ver en las fotografías, parece irreal.    |  Calle Toconao 447/ centro de San Pedro de Atacama.   |4d-3n-salar-de-uyuni-desde-atacama |160000 |140000 |2019-09-10 |2021-12-31 |2019-09-03 13:50:18 |2019-12-23 13:31:28 |4 |3 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |166000 |146000 |48 |2 |2019-10-24 |4d / 3n Salar de Uyuni from Atacama |auto |160000 |NULL |Español |07:00 |100p-7days |0 |Antofagasta |TRAVEL LATINA |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |1
156 |66 |Isla Negra desde Valparaiso |  Entre la arena blanca y los roqueríos de Isla Negra (Poeta Nerdua s/n) se ubica esta casa museo del poeta. Sin duda es la más grande de las tres y posee las mejores colecciones del Neruda, por lo que en ella se pueden encontrar caracolas, botellas, mapas náuticos, mascarones de proas y los más increíbles detalles marinos; así logró darle a su hogar en el litoral un diseño que simula un barco mirando hacia el horizonte. Allí fue también donde escribió sus poemas más tristes, y en el patio está enterrado su cuerpo junto al de su amada Matilde Urrutia, cuyas tumbas miran al mar.    |  Recogida y Retorno en el hotel o dirección de los pasajeros.   Dias de operación:  de Martes a Sabado   |isla-negra-desde-valparaiso |99000 |99000 |2019-09-06 |2022-12-31 |2019-09-04 11:33:13 |2022-02-21 10:02:08 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |99000 |99000 |24 |2 |2019-10-24 |Isla Negra from Valparaiso |auto |99000 |7 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Terraventura Outdoor |Turismoi - E-Comerce |-1 |1 |0 |0 |0 |0 |0
157 |66 |Museos Isla Negra y la Sebastiana |  Detalles asombrosos, colecciones muy curiosas y una arquitectura emblemática son algunas de las cosas que podrás conocer si visitas los hogares donde vivió uno de los poetas más destacados del siglo XX: Pablo Neruda    |  Recogida y retorno hotel o domicilio particular.   Dias de operación:  de Martes a Sabado   |museos-isla-negra-y-la-sebastiana |159000 |149000 |2019-09-08 |2022-12-31 |2019-09-04 13:22:34 |2022-02-21 10:12:52 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |159000 |149000 |24 |2 |2019-10-24 |Black Island and Sebastiana Museums |auto |159000 |NULL |Español,Inglés,Portugués |08:00 |100p-7days |0 |Valparaíso |Terraventura Outdoor |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
158 |66 |Museo Isla Negra y Viñedos Valle Casablanca |  Tour que rescata la ciudad que, a pesar de no ser una isla, es bautizada así por el poeta Pablo Neruda. Isla Negra posee una de las 3 casas museos del Poeta.   Aquí se ubica el mausoleo donde yacen los restos de él y su esposa Matilde Urrutia. Al mismo tiempo, podrá disfrutar del paisaje y su inigualable tranquilidad frente al mar, junto a uno de nuestros profesionales guías que harán de este recorrido un viaje cultural inolvidable.  Además, podrá visitar uno de los viñedos del valle de Casablanca donde descubrirá el encanto de la cultura vitivinícola, con la posibilidad de degustar de sus exquisitos productos o, simplemente, podrá disfrutar de las bondades de este increíble sector.   |  Recogida y regreso a hotel o domicilio particular.   |museo-isla-negra-y-vinedos-valle-casablanca |179000 |179000 |2019-09-09 |2022-12-31 |2019-09-04 14:25:29 |2019-10-24 15:19:32 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |179000 |NULL |24 |2 |2019-10-24 |Isla Negra Museum and Casablanca Valley Vineyards |auto |179000 |NULL |Español,Inglés,Portugués |08:30 |100p-7days |0 |Valparaíso |Terraventura Outdoor |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
159 |77 |Escapada Valle las Trancas |  Una experiencia inolvidable que invita a sentirte vivo y relajado, a descansar en contacto con la naturaleza de la montaña.  El guía los llevará por el Valle de Shangri-lá, al punto de inicio del sendero al Ex Refugio Shangri-lá.   Durante el recorrido caminarán por bosques de nothofagus, con hermosas vistas de las montañas que rodearán la experiencia, para luego caminar un tramo del sendero sobre un escorial de lava.   Aprenderán de la formación del valle y de los volcanes, con una panorámica final de los conos volcánicos y el glaciar.   |  Camino Shangri-la km 0,2 Valle Las Trancas   Pinto. Chillan, Chile    |escapada-valle-las-trancas |178000 |178000 |2019-09-07 |2019-12-06 |2019-09-06 12:45:52 |2019-09-10 17:52:14 |3 |2 |unpublished |hostal |NULL |Ecobox refugio de la luna |0 |25 |0 |0 |0 |178000 |178000 |42 |1 |2019-09-10 |Las Trancas Valley Getaway |auto |178000 |NULL |Español |08:00 |100p-7days |0 |Del Biobío |Verde Tour |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
160 |78 |Desconexion Perfecta |  Ven y disfruta junto a nosotros de los paisajes inconfundibles de la Octava Maravilla del Mundo y sus alrededores.    |  Programa inicia en Aeropuerto Punta Arenas.   |desconexion-perfecta |385288 |534913 |2019-09-15 |2020-04-30 |2019-09-09 11:24:28 |2019-10-24 15:32:58 |4 |3 |unpublished |hotel-3-estrellas |NULL |Hotel Aquaterra |0 |25 |0 |0 |0 |385288 |534913 |45 |1 |NULL |Perfect disconnection |auto |385288 |NULL |Español,Inglés |08:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Turismo Kipaventour Patagonie |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
