tour_id|tour_user_id|tour_name|tour_description|tour_note|tour_includes|tour_not_includes|tour_starter_point|URL|tour_price|tour_price_note|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
243 |168 |Tour Viñamar |<ul><li>Visitaremos Viñamar en el valle de Casablanca con una degustacion de su produccion.</li></ul> | |<ul><li>Guia</li><li>Transporte</li><li>Entrada a la viña</li><li>Seguro de asiento</li></ul> |<ul><li>Almuerzo</li><li>Propinas</li><li>Otras actividades ofrecidas por la viña</li></ul> |<ul><li>Se recoge a los pasajeros en su lugar de residencia/alojamiento.</li><li>Coordinar con el operador.</li></ul> |tour-vinamar |41000 |NULL |41000 |2020-01-29 |2021-12-31 |2020-01-30 11:07:24 |2020-01-31 19:06:40 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |41000 |41000 |24 |1 |2020-01-31 |Viñamar Tour |auto |41000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
244 |168 |Tour Viña William Cole |<ul><li>Visitaremos la viña William cole en el valle de Casablanca con un tour y degustacion.</li></ul> | |<ul><li>Guia</li><li>Transporte</li><li>Entrada a la viña</li><li>Seguro de asiento</li></ul> |<ul><li>Almuerzo</li><li>Propinas</li><li>Otras actividades ofrecidas por la viña</li></ul> |<ul><li>Se recoge a los pasajeros en su lugar de residencia/alojamiento.</li><li>Coordinar con el operador.</li></ul> |tour-vina-william-cole |41000 |NULL |41000 |2020-01-30 |2021-12-31 |2020-01-30 11:26:12 |2020-09-07 17:53:58 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |41000 |41000 |24 |1 |2020-01-31 |William Cole Vineyard Tour |auto |41000 |NULL |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |-1 |0 |0 |1 |0 |0 |2
245 |168 |Vive la Serena- 2d/1n |<ul><li>Viajaremos hacia la ciudad de<b> La serena en la region de Coquimbo </b>hacia el norte del pais, conoceremos sus sectores mas destacados y sus<b> bellos balnearios.</b></li></ul> |<ol><li>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas (lluvias, huaycos, desbordes, etc), huelgas y/o manifestaciones y cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo y/o variar el itinerario a criterio, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</li><li>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</li><li>Los asientos en la movilidad de traslado no se reservan, se toman según el orden de llegada/recojo.</li></ol> |<ul><li>Guia</li><li>Transporte Santiago-La serena-Santiago</li><li>Snack a bordo</li><li>1 noche en hostal en La Serena en base hab compartida</li><li>Traslados dentro de La Serena</li><li>Seguro de asiento</li></ul> |<ul><li>Desayuno</li><li>Almuerzo</li><li>Once/Cena</li><li>Propinas</li></ul><br> |<ul><li><b>Desde Coquimbo.</b></li><li>Se organiza un punto de pick up</li><li>Coordinar con el operador.</li></ul> |vive-la-serena-2d-1n |60000 |NULL |60000 |2020-01-31 |2021-12-31 |2020-01-31 08:27:52 |2020-04-20 10:39:59 |2 |1 |unpublished |hostal-2-estrellas |NULL |Hostal Aji verde |0 |25 |0 |0 |1 |60000 |60000 |24 |1 |2020-01-31 |Live the Serena- 2d / 1n |auto |60000 |NULL |Español,Inglés |23:00 |100p-7days |0 |Coquimbo |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
246 |168 |Tour Viña Emiliana- Full Day |<ul><li>Se visita la viña Emiliana,<b> una viña orgánica donde se realiza un tour y posterior degustacion.</b></li></ul> |<ol><li>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas (lluvias, huaycos, desbordes, etc), huelgas y/o manifestaciones y cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo y/o variar el itinerario a criterio, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</li><li>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</li></ol> |<ul><li>Guia</li><li>Transporte</li><li>Entrada a la viña</li><li>Seguro de asiento</li></ul> |<ul><li>Almuerzo</li><li>Propinas</li><li>Otras actividades ofrecidas por la viña</li></ul> |<ul><li><b>Desde Casablanca.&nbsp;</b></li><li>Se recoge a los pasajeros en su lugar de residencia/alojamiento.</li></ul> |tour-vina-emiliana-full-day |41000 |NULL |41000 |2020-01-31 |2021-12-31 |2020-01-31 09:26:16 |2020-04-20 10:41:06 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |41000 |41000 |18 |1 |2020-01-31 |Viña Emiliana Tour - Full Day |auto |41000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
247 |168 |Tour Viña Veramonte- Full Day |<ul><li>Visitaremos la viña Veramonte en el <b>valle de Casablanca en un tour y degustacion</b></li></ul> |<ol><li>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas (lluvias, huaycos, desbordes, etc), huelgas y/o manifestaciones y cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo y/o variar el itinerario a criterio, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</li><li>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</li></ol> |<ul><li>Guia</li><li>Transporte</li><li>Entrada a la viña</li><li>Seguro de asiento</li></ul> |<ul><li>Almuerzo</li><li>Propinas</li><li>Otras actividades ofrecidas por la viña</li></ul> |<ul><li><b>Desde Casablanca.</b></li><li>Se recoge a los pasajeros en su lugar de residencia/alojamiento.</li></ul> |tour-vina-veramonte-full-day |41000 |NULL |41000 |2020-01-31 |2021-12-31 |2020-01-31 10:34:01 |2020-04-20 10:42:49 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |41000 |41000 |18 |1 |2020-01-31 |Veramonte Vineyard Tour - Full Day |auto |41000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
248 |168 |Viña Matetic y Casa Museo Pablo Neruda |<ul><li>Visitaremos la <b>viña Matetic en el valle de San Antonio </b>y luego un recorrido por la <b>casa museo de Pablo Neruda</b> en <b>Isla Negra.</b></li></ul> |<ol><li>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas (lluvias, huaycos, desbordes, etc), huelgas y/o manifestaciones y cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo y/o variar el itinerario a criterio, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</li><li>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</li></ol> |<ul><li>Guía.</li><li>Transporte.</li><li>Entrada a la viña.</li><li>Entrada a casa museo Pablo Neruda.</li></ul> |<ul><li>Almuerzo.</li><li>Propinas.</li><li>Otras actividades ofrecidas por la viña.</li><li>Otras actividades ofrecidas por la casa museo.</li></ul> |<ul><li><b>Desde El Quisco. </b>Se recoge al pasajero en su lugar de residencia/alojamiento.</li><li>Coordinar con el operador.</li></ul> |vina-matetic-y-casa-museo-pablo-neruda |50000 |NULL |50000 |2020-01-31 |2021-12-31 |2020-01-31 11:10:18 |2020-01-31 19:21:22 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |50000 |50000 |18 |1 |2020-01-31 |Matetic Vineyard and Pablo Neruda House Museum |auto |50000 |8 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
249 |168 |Tour Viña Concha y Toro |Visitaremos la<b> Viña Concha y Toro </b>en la localidad de Pirque con tour y<b> degustacion</b> |<ol><li>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas (lluvias, huaycos, desbordes, etc), huelgas y/o manifestaciones y cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo y/o variar el itinerario a criterio, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</li><li>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</li></ol> |<ul><li>Guia</li><li>Transporte</li><li>Entrada a la viña</li><li>Seguro de asiento</li></ul> |<ul><li>Almuerzo</li><li>Propinas</li><li>Otras actividades ofrecidas por la viña</li></ul> |<ul><li><b>Desde Pirque</b>. Se recoge al pasajero en su lugar de residencia/alojamiento.</li><li>Una vez reservado, se coordina con el operador.</li></ul> |tour-vina-concha-y-toro |36000 |NULL |36000 |2020-01-31 |2021-12-31 |2020-01-31 12:03:24 |2020-04-20 10:43:35 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |36000 |36000 |18 |1 |2020-02-25 |Concha y Toro Vine Tour |auto |36000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Metropolitana De Santiago |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
250 |168 |Tour en Viña Santa Rita |Visitaremos la<b> Viña Santa Rita</b> en la localidad de Pirque con<b> tour y degustacion.</b> |<ol><li>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas (lluvias, huaycos, desbordes, etc), huelgas y/o manifestaciones y cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo y/o variar el itinerario a criterio, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</li><li>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</li></ol> |<ul><li>Guia</li><li>Transporte</li><li>Entrada a la viña</li><li>Seguro de asiento</li></ul> |<ul><li>Almuerzo</li><li>Propinas</li><li>Otras actividades ofrecidas por la viña</li></ul> |<ul><li><b>Desde Pirque</b>. Se recoge a los pasajeros en su lugar de residencia/alojamiento.</li><li>Una vez reservado, se coordina con el operador,</li></ul> |tour-en-vina-santa-rita |36000 |NULL |36000 |2020-01-31 |2021-12-31 |2020-01-31 13:45:30 |2020-09-29 18:14:15 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |36000 |36000 |18 |1 |2020-09-29 |Santa Rita Vineyard Tour |auto |36000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Metropolitana De Santiago |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
251 |167 |Tour de 3 Días Cordillera a Mar |Te invitamos a explorar el desierto más árido del planeta junto a una esencia científica simplista enfocada en la geología, donde sólo se requiere tu contemplación, observación y disfrute.<br><br>Un fascinante recorrido por el patrimonio geológico de&nbsp;<b>Atacama</b>. Diseñamos para ti, este pack turístico que reúne los atractivos sobresalientes de este mágico rincón. Visitaremos los&nbsp;<b>altos Andes, la duna Medanoso y el borde costero.</b><br><br><b>Planea tu aventura en Atacama y permite que el desierto te cautive con su magia.</b> |<ol><li>Tour para mayores de 12 años</li><li>Si usted no se presenta o cancela el circuito luego que haber realizado su reserva, no se hará devolución de dinero. Sin embargo, su reserva se mantendrá vigente y podrá reprogramar la excursión en un plazo máximo de 6 meses.</li><li>Como cliente, cuentas con el derecho de exigir documentación necesaria para tu seguridad.</li></ol><div><b>Recomendaciones</b></div><ul><li>Firmar la ficha de aceptación de riesgo al comienzo de la actividad, que en el caso de niñas, niños y adolescentes, debe ser firmada por el padre, madre o tutor.</li><li>Solicitar conocer la ficha de la actividad, el plan de manejo de riesgos y el plan de emergencias antes de realizar la actividad.</li><li>Exigir una charla instructiva, además del acompañamiento y supervisión de un guía.<br></li><li>Informarse de los límites de edad y características que deben tener antes de realizar una actividad.<br></li><li>Verificar si la empresa cuenta con seguros de accidentes para los participantes.<br></li><li>Corroborar si el lugar donde se realizará la actividad cuenta con equipamiento en buen estado.<br></li><li>Constatar que se respete el precio publicado por realizar la actividad contratada y que se informe adecuadamente sobre lo que está incluido y no incluido en el servicio</li></ul><div><b>Sugerencias personales</b><br></div><ul><li>Para su equipaje, prefiera llevar una mochila ligera (20 a 40 litros).</li><li>Lleve elementos de aseo personal; protector solar +30, repelente de insectos, alcohol gel, medicamentos personales, papel higiénico.</li><li>Utilizar un vestuario acorde al destino a visitar (informarse sobre el clima).<br></li><li>Use calzado que permita sentirse cómodo (deportivo o trekking).<br></li><li>Evite llevar joyas u objetos de valor.<br></li><li>Absténgase de irrumpir la flora, fauna y/o patrimonios culturales de las zonas visitadas.<br></li><li>No se desvié de la ruta, procure no separarse del grupo y manténgase acompañado del guía a cargo.</li><li>Antes, durante y después del viaje mantente siempre hidratado.<br></li><li>¡NO TIRES TU BASURAAL SUELO, NOSOTROS DESIGNAMOS RECIPIENTES!<br></li></ul> |<ul><li>Video de la experiencia (dron).</li><li>Guía especializado en geología.</li><li>Oxígeno portátil.</li><li>Alimentación (snack, degustaciones&nbsp;y almuerzos).</li><li>Transporte.</li><li>Jornada de sanboard.</li><li>Navegación en velero.</li><li>Entrada al P.N. Nevado Tres Cruces.</li></ul> |<ul><li>Hospedaje. (Realizamos recomendaciones).</li><li>Material didáctico (mapas y guías geológicas).</li></ul> |<ul><li>Recogida en el Hotel, ya sea de&nbsp;<b>Copiapó o Caldera.&nbsp;</b></li><li>Coordinar con el operador</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul> |tour-de-3-dias-cordillera-a-mar |250000 |NULL |250000 |2020-01-30 |2022-12-31 |2020-01-31 21:53:20 |2022-02-21 13:30:08 |3 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |300000 |300000 |24 |2 |2020-02-25 |3-Day Mountain Range to Sea Tour |auto |250000 |NULL |Español,Inglés |07:00 |100p-7days |0 |Atacama |Geoturismo Lickanantay |Turismoi - E-Comerce |4 |0 |0 |0 |0 |0 |0
252 |168 |Tour Viña Cousiño Macul |Visitaremos la viña Cousiño Macul donde realizaremos un tour y degustacion. | |Guia<br>Transporte<br>Entrada a la viña<br>Seguro de asiento |Almuerzo<br>Propinas<br>Otras actividades ofrecidas por la viña |NO DISPONIBLE POR PANDEMIA HASTA NUEVO AVISO |tour-vina-cousino-macul |36000 |NULL |36000 |2020-02-01 |2020-05-31 |2020-02-01 09:22:53 |2020-09-08 15:11:33 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |36000 |36000 |14 |1 |NULL |Cousiño Macul Vineyard Tour |auto |36000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Metropolitana De Santiago |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
253 |178 |Termas de Colina Con Brasileños |Conocer <b>Termas de Colina con Brasucas</b> es distinto, <b>¡po!</b> |<ol><li>Horario de salida: 6:00 am a&nbsp;7:00&nbsp;am</li><li>Retorno 6:00 pm - 7:00 pm</li></ol> |<ul><li>Transporte turístico ida e vuelta<br></li><li>Ticket de Entrada Incluso </li></ul> |<ul><li>Refrescos</li></ul> |<ul><li><b>Desde Santiago.</b></li><li>Una vez reservado, se coordina con el operador.</li></ul> |termas-de-colina-con-brasilenos |60000 |NULL |30000 |2020-02-01 |2021-12-31 |2020-02-03 17:57:03 |2020-02-25 10:04:42 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |63000 |33000 |12 |1 |2020-02-25 |Hot Springs with Brazilians |auto |60000 |NULL |Español,Portugués |07:00 |100p-7days |0 |Metropolitana De Santiago |Travel Chile - Santiago |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
