tour_id	tour_user_id	tour_name	tour_description	tour_starter_point	URL	tour_price	tour_child_price	tour_viality_from	tour_viality_to	tour_created_at	tour_update_at	tour_days	tour_nights	tour_state	tour_hounsing_type	tour_country_id	tour_housing_name	tour_stock	tour_commision	tour_in_home	tour_is_canatour	tour_blocked	tour_adult_foreigner_price	tour_child_foreigner_price	tour_purchase_time	tour_min_passenger	tour_published_on	tour_name_en	tour_translation_mode	tour_list_price	tour_duration_in_hours	tour_language	tour_start_time	tour_cancellation_policy	tour_reservations_count	turismoi_network	saas_network	tour_operador_name	payment_type
70|	28|	Full Day Capillas de Mármol|	<ul><li>Disfrute la maravillosa ruta paso Las Llaves que rodea al imponente Lago General Carrera, maravíllese de los hermosos paisajes patagónicos y navegue explorando el Santuario de la Naturaleza Capillas y Catedral de Mármol con formaciones únicas a nivel mundial.</li></ul>|	<ul><li>Chile Chico, retiro en hotel o alojamiento.</li></ul>|	full-day-capillas-de-marmol|	60000|	45000|	2020-01-01|	2020-03-31|	2019-07-30 21:45:45|	2019-12-26 14:07:35|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	60000|	45000|	24|	2|	2019-10-24|	Full Day Marble Chapels|	auto|	60000|	NULL|	Español,Inglés|	09:00|	100p-7days|	1|	1|	1|	Turismo Tramal|	por pagar|
71|	31|	Conociendo Valparaiso|	<ul><li>Un paseo por el sector patrimonial de Valparaíso donde conoceremos la historia detrás de la arquitectura, las coloridas casas, el street art y toda la cultura bohemia de la ciudad.</li></ul>|	<ul><li>Arco Británico, Avenida Brasil 1509</li></ul>|	conociendo-valparaiso|	35000|	30000|	2019-08-07|	2021-12-31|	2019-07-31 16:49:16|	2019-12-23 13:05:55|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	35000|	30000|	36|	2|	2019-10-23|	Knowing Valparaiso|	auto|	35000|	NULL|	Español,Inglés|	09:30|	100p-7days|	0|	1|	1|	Alvaritours|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	por pagar|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	por pagar|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	pago aprobado|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	por pagar|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	NULL|
72|	29|	Valle de Elqui|	<ul><li>Considerado uno de los lugares más mágicos de Chile, ubicado a solo 15 kilómetros de La Serena con unas vistas panorámicas privilegiadas por su cielo despejado y tranquilidad envidiable, además de su atractivo astronómico, cultural y gastronómico que hace de este tour algo inolvidable</li></ul><br><br><br><br>|	<ul><li>Hotel o alojamiento&nbsp;</li></ul><br><br><br>|	valle-de-elqui|	34200|	34200|	2019-08-01|	2021-12-31|	2019-07-31 18:30:00|	2020-01-10 13:42:44|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	34200|	34200|	24|	2|	2019-10-24|	Elqui Valley|	auto|	34200|	NULL|	Español,Inglés|	08:30|	100p-7days|	1|	1|	1|	PLANETOUR VIAJES|	pago extornado|
73|	29|	Visita Nocturna Al Observatorio Mamalluca / Collawara|	<ul><li>Se puede elegir entre el Observatorio Mamalluca que se encuentra cercano a la ciudad de Vicuña (Valle de Elqui) o el Observatorio Collawara el cual se encuentra en la comuna de Andacollo.</li><li> Ambos tours comenzarán con una charla de introducción astronómica en el auditorio principal, apoyada con material audiovisual con guías especializados en el tema.&nbsp;</li><li>Amplía tu visión del universo con este tour astronómico en el observatorio de tu elección.<br></li></ul><br><br><br><br>|	<ul><li>Hospedaje</li></ul>|	visita-nocturna-al-observatorio-mamalluca-collawara|	33500|	33500|	2019-08-01|	2021-12-31|	2019-08-01 10:53:12|	2019-12-23 13:27:55|	1|	1|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	33500|	33500|	24|	2|	2019-10-24|	Night Visit To Mamalluca Observatory / Collawara|	auto|	33500|	NULL|	Español,Inglés|	18:30|	100p-7days|	6|	1|	1|	PLANETOUR VIAJES|	NULL|
73|	29|	Visita Nocturna Al Observatorio Mamalluca / Collawara|	<ul><li>Se puede elegir entre el Observatorio Mamalluca que se encuentra cercano a la ciudad de Vicuña (Valle de Elqui) o el Observatorio Collawara el cual se encuentra en la comuna de Andacollo.</li><li> Ambos tours comenzarán con una charla de introducción astronómica en el auditorio principal, apoyada con material audiovisual con guías especializados en el tema.&nbsp;</li><li>Amplía tu visión del universo con este tour astronómico en el observatorio de tu elección.<br></li></ul><br><br><br><br>|	<ul><li>Hospedaje</li></ul>|	visita-nocturna-al-observatorio-mamalluca-collawara|	33500|	33500|	2019-08-01|	2021-12-31|	2019-08-01 10:53:12|	2019-12-23 13:27:55|	1|	1|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	33500|	33500|	24|	2|	2019-10-24|	Night Visit To Mamalluca Observatory / Collawara|	auto|	33500|	NULL|	Español,Inglés|	18:30|	100p-7days|	6|	1|	1|	PLANETOUR VIAJES|	pago aprobado|
73|	29|	Visita Nocturna Al Observatorio Mamalluca / Collawara|	<ul><li>Se puede elegir entre el Observatorio Mamalluca que se encuentra cercano a la ciudad de Vicuña (Valle de Elqui) o el Observatorio Collawara el cual se encuentra en la comuna de Andacollo.</li><li> Ambos tours comenzarán con una charla de introducción astronómica en el auditorio principal, apoyada con material audiovisual con guías especializados en el tema.&nbsp;</li><li>Amplía tu visión del universo con este tour astronómico en el observatorio de tu elección.<br></li></ul><br><br><br><br>|	<ul><li>Hospedaje</li></ul>|	visita-nocturna-al-observatorio-mamalluca-collawara|	33500|	33500|	2019-08-01|	2021-12-31|	2019-08-01 10:53:12|	2019-12-23 13:27:55|	1|	1|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	33500|	33500|	24|	2|	2019-10-24|	Night Visit To Mamalluca Observatory / Collawara|	auto|	33500|	NULL|	Español,Inglés|	18:30|	100p-7days|	6|	1|	1|	PLANETOUR VIAJES|	pago aprobado|
73|	29|	Visita Nocturna Al Observatorio Mamalluca / Collawara|	<ul><li>Se puede elegir entre el Observatorio Mamalluca que se encuentra cercano a la ciudad de Vicuña (Valle de Elqui) o el Observatorio Collawara el cual se encuentra en la comuna de Andacollo.</li><li> Ambos tours comenzarán con una charla de introducción astronómica en el auditorio principal, apoyada con material audiovisual con guías especializados en el tema.&nbsp;</li><li>Amplía tu visión del universo con este tour astronómico en el observatorio de tu elección.<br></li></ul><br><br><br><br>|	<ul><li>Hospedaje</li></ul>|	visita-nocturna-al-observatorio-mamalluca-collawara|	33500|	33500|	2019-08-01|	2021-12-31|	2019-08-01 10:53:12|	2019-12-23 13:27:55|	1|	1|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	33500|	33500|	24|	2|	2019-10-24|	Night Visit To Mamalluca Observatory / Collawara|	auto|	33500|	NULL|	Español,Inglés|	18:30|	100p-7days|	6|	1|	1|	PLANETOUR VIAJES|	NULL|
73|	29|	Visita Nocturna Al Observatorio Mamalluca / Collawara|	<ul><li>Se puede elegir entre el Observatorio Mamalluca que se encuentra cercano a la ciudad de Vicuña (Valle de Elqui) o el Observatorio Collawara el cual se encuentra en la comuna de Andacollo.</li><li> Ambos tours comenzarán con una charla de introducción astronómica en el auditorio principal, apoyada con material audiovisual con guías especializados en el tema.&nbsp;</li><li>Amplía tu visión del universo con este tour astronómico en el observatorio de tu elección.<br></li></ul><br><br><br><br>|	<ul><li>Hospedaje</li></ul>|	visita-nocturna-al-observatorio-mamalluca-collawara|	33500|	33500|	2019-08-01|	2021-12-31|	2019-08-01 10:53:12|	2019-12-23 13:27:55|	1|	1|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	33500|	33500|	24|	2|	2019-10-24|	Night Visit To Mamalluca Observatory / Collawara|	auto|	33500|	NULL|	Español,Inglés|	18:30|	100p-7days|	6|	1|	1|	PLANETOUR VIAJES|	NULL|
73|	29|	Visita Nocturna Al Observatorio Mamalluca / Collawara|	<ul><li>Se puede elegir entre el Observatorio Mamalluca que se encuentra cercano a la ciudad de Vicuña (Valle de Elqui) o el Observatorio Collawara el cual se encuentra en la comuna de Andacollo.</li><li> Ambos tours comenzarán con una charla de introducción astronómica en el auditorio principal, apoyada con material audiovisual con guías especializados en el tema.&nbsp;</li><li>Amplía tu visión del universo con este tour astronómico en el observatorio de tu elección.<br></li></ul><br><br><br><br>|	<ul><li>Hospedaje</li></ul>|	visita-nocturna-al-observatorio-mamalluca-collawara|	33500|	33500|	2019-08-01|	2021-12-31|	2019-08-01 10:53:12|	2019-12-23 13:27:55|	1|	1|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	33500|	33500|	24|	2|	2019-10-24|	Night Visit To Mamalluca Observatory / Collawara|	auto|	33500|	NULL|	Español,Inglés|	18:30|	100p-7days|	6|	1|	1|	PLANETOUR VIAJES|	NULL|
